motif_chr	motif_start	motif_end	motif_index	salt_tolerance	U	C	D	strand	xchip_signal	CUTRUN_signal	CUTTag_signal
chr20	50506393	50506394	148595	-0.3106665	0	1	0	-	5.92	0.17	0.31
chr20	50570665	50570666	148599	-0.3015188	0	1	0	-	12.72	0.17	0.73
chr20	50576063	50576064	148602	-0.2428372	0	1	0	-	10.03	0.34	0.31
chr20	50580162	50580163	148603	0.9023365	0	1	0	-	20.03	2.04	1.77
chr20	50588323	50588324	148605	1.773589	0	1	0	-	24.98	1.7	2.61
chr20	50626262	50626263	148614	0.01874127	0	1	1	+	11.96	0.51	0.31
chr20	50636078	50636079	148619	3.712409	0	1	1	-	29.72	2.89	3.54
chr20	50663607	50663608	148623	-0.3004936	0	1	0	+	5.83	0.17	0.1
chr20	50690923	50690924	148625	-0.3106665	0	1	0	+	0.85	0.34	0.52
chr20	50713871	50713872	148628	-0.3106665	0	1	0	-	13.29	0.34	0.1
chr20	50718217	50718218	148629	-0.3106665	0	1	0	-	1.72	0.17	0
chr20	50744709	50744710	148637	-0.3106665	0	1	1	-	7.34	0.34	0.21
chr20	50749471	50749472	148638	1.054685	1	1	0	-	16.98	3.56	0.52
chr20	50768180	50768181	148639	-0.3106665	1	1	0	+	1.36	0.17	0.21
chr20	50790803	50790804	148641	-0.1992996	0	1	0	+	19.03	1.19	1.46
chr20	50794898	50794899	148644	1.86888	1	1	0	+	29.33	2.89	6.25
chr20	50818563	50818564	148646	0.8217706	0	1	0	+	23.71	1.36	1.67
chr20	50855730	50855731	148655	-0.3106665	0	1	1	+	0.79	0	0.42
chr20	50929578	50929579	148661	0.944217	0	1	0	-	36.97	4.24	3.86
chr20	50931237	50931238	148663	-0.3015188	0	1	0	+	0.45	1.36	1.15
chr20	50931692	50931693	148664	-0.2599803	0	1	0	+	11.24	1.7	4.38
chr20	50981645	50981646	148672	2.512321	0	1	0	+	23.47	3.05	1.25
chr20	50987902	50987903	148674	3.585806	1	1	1	+	21.42	4.07	2.29
chr20	50993180	50993181	148675	1.672234	1	1	1	+	17.22	5.26	5.11
chr20	51220391	51220392	148707	2.13909	1	1	1	+	17.94	1.7	0.63
chr20	51306958	51306959	148721	0.8741123	0	1	0	-	15.86	2.89	3.02
chr20	51318409	51318410	148724	3.240143	0	1	0	-	12.36	2.21	2.71
chr20	51326431	51326432	148725	-0.2398129	0	1	0	-	9.55	0	0.21
chr20	51372463	51372464	148731	-0.3035179	0	1	0	+	19.42	0.51	1.67
chr20	51381757	51381758	148732	-0.2904991	0	1	0	-	2.54	0.17	0
chr20	51386139	51386140	148734	-0.3106665	0	1	0	+	4.89	0	0.31
chr20	51403674	51403675	148735	-0.3106665	0	1	0	+	1.66	0.17	0.1
chr20	51542194	51542195	148756	-0.2813514	0	1	0	-	5.47	0.17	0.42
chr20	51595183	51595184	148761	-0.07960684	0	1	1	-	21.18	1.19	0.73
chr20	51616284	51616285	148765	-0.3106665	0	1	0	-	1.54	0	0
chr20	51619175	51619176	148766	-0.2742028	0	1	0	+	1.84	0.17	0.21
chr20	51624424	51624425	148767	0.5094461	0	1	1	-	17.16	1.53	1.88
chr20	51639586	51639587	148768	-0.2628526	0	1	0	+	6.16	3.73	2.4
chr20	51700937	51700938	148775	1.097081	0	1	0	+	9.55	0.34	0.83
chr20	51800332	51800333	148783	0.524429	0	1	0	+	11.03	0.34	0.21
chr20	51966519	51966520	148798	0.05773792	0	1	0	-	5.5	0	0.1
chr20	52083846	52083847	148805	-0.3004936	0	1	0	-	8.37	0.51	0.31
chr20	52128678	52128679	148816	0.8422785	0	1	0	+	14.5	1.7	1.46
chr20	52219630	52219631	148822	-0.3004936	0	1	0	-	1.66	0	0.1
chr20	52242821	52242822	148824	0.5982828	0	1	0	+	12.72	3.9	0.31
chr20	52312333	52312334	148826	0.2390503	0	1	0	+	11.96	0.34	0.31
chr20	52313537	52313538	148827	-0.3106665	0	1	0	+	1.9	0	0
chr20	52379915	52379916	148830	1.782649	1	1	0	-	15.83	1.53	0.21
chr20	52438500	52438501	148838	-0.3004936	0	1	0	-	0.88	0.17	0
chr20	52747915	52747916	148850	-0.2913459	0	1	0	+	2.08	0.17	0.21
chr20	52783981	52783982	148852	0.1352487	0	1	0	+	4.11	0.34	0.31
chr20	52812664	52812665	148856	-0.2213141	0	1	0	-	0.94	0	0
chr20	52937998	52937999	148862	-0.3106665	0	1	0	+	1.27	0	0
chr20	52959218	52959219	148863	-0.3015188	0	1	0	-	1.99	0	0.1
chr20	53158236	53158237	148871	0.5220905	0	1	0	+	9.79	0.85	0.73
chr20	53162505	53162506	148872	-0.3015188	0	1	0	+	5.01	1.19	0.73
chr20	53186867	53186868	148875	-0.2670542	0	1	0	+	10.21	0.17	0
chr20	53196421	53196422	148877	-0.3106665	0	1	0	-	1.84	0.17	0
chr20	53201821	53201822	148878	-0.3106665	0	1	0	+	2.05	0.17	0.21
chr20	53217271	53217272	148881	2.106952	0	1	0	-	19.09	0.85	1.25
chr20	53230421	53230422	148883	-0.3106665	0	1	0	+	2.08	0.34	0.1
chr20	53291739	53291740	148887	-0.1239912	0	1	0	-	12.51	0.68	0.21
chr20	53321933	53321934	148889	-0.3106665	0	1	0	+	0.91	0	0.1
chr20	53331591	53331592	148891	-0.3106665	0	1	0	+	2.17	0.17	0.21
chr20	53337089	53337090	148892	-0.3106665	0	1	1	-	3.87	0	0.1
chr20	53413314	53413315	148897	-0.2833505	0	1	0	+	3.29	0.68	0.31
chr20	53578946	53578947	148916	1.879823	0	1	0	+	21.45	4.58	1.77
chr20	53594170	53594171	148918	-0.1121496	0	1	0	-	13.05	1.7	4.59
chr20	53613070	53613071	148919	-0.3035179	0	1	0	+	6.25	0	0.1
chr20	53678958	53678959	148924	-0.3106665	0	1	0	+	2.33	0.34	0
chr20	53713596	53713597	148928	-0.3106665	0	1	0	+	0.85	0	0.31
chr20	53777961	53777962	148932	-0.3106665	0	1	0	-	0.63	0	0.31
chr20	53828922	53828923	148937	-0.2943702	0	1	0	-	1.45	0.17	0.21
chr20	53869979	53869980	148940	-0.2467083	0	1	0	-	21.66	1.7	0.1
chr20	53915934	53915935	148945	1.791497	0	1	0	-	22.26	3.22	5.11
chr20	53940082	53940083	148947	-0.2003248	0	1	0	-	21.48	1.02	0.63
chr20	53943920	53943921	148948	0.1082107	0	1	0	-	18.15	1.7	0.21
chr20	54057192	54057193	148953	-0.3106665	0	1	0	-	1.45	0	0
chr20	54062938	54062939	148954	-0.1746775	0	1	0	-	11.81	0.68	0.31
chr20	54103611	54103612	148958	3.525902	0	1	0	+	20.42	1.7	0.83
chr20	54198186	54198187	148965	-0.3106665	0	1	0	-	1.96	0.51	0
chr20	54199828	54199829	148966	1.211888	0	1	1	-	19.39	2.38	0.42
chr20	54207818	54207819	148968	0.1026137	0	1	0	-	16.31	1.02	2.81
chr20	54209595	54209596	148969	-0.3106665	0	1	0	-	1.63	0.34	0
chr20	54220015	54220016	148972	-0.2528317	0	1	0	+	10.21	0.34	0
chr20	54647019	54647020	148997	1.535079	0	1	0	-	11.45	2.55	0.52
chr20	54649631	54649632	148998	1.085136	0	1	0	+	13.77	1.36	1.25
chr20	54668737	54668738	149001	0.4679499	0	1	0	+	13.17	0.17	0.42
chr20	54681029	54681030	149002	0.3242874	0	1	0	+	12.42	0.17	0
chr20	54726858	54726859	149005	-0.3106665	0	1	0	-	0.88	0.17	0
chr20	54788848	54788849	149008	-0.3004936	0	1	0	+	3.38	0	0.1
chr20	54942964	54942965	149018	-0.3106665	0	1	0	+	1.69	0	0
chr20	54980545	54980546	149019	-0.1113749	0	1	0	+	11.12	0	0
chr20	55004295	55004296	149020	-0.3106665	0	1	0	+	3.9	0	0
chr20	55415738	55415739	149041	-0.3035179	0	1	0	+	6.13	0	0.1
chr20	56171272	56171273	149069	-0.3106665	0	1	0	-	0.82	0.17	0.1
chr20	56188019	56188020	149071	-0.3106665	0	1	0	+	1.9	0	0.21
chr20	56200658	56200659	149073	1.73806	1	1	0	-	5.04	0.17	0.52
chr20	56202698	56202699	149074	-0.3004936	0	1	0	+	3.38	0	0
chr20	56248146	56248147	149078	-0.1413128	0	1	0	+	9.12	0.85	0.73
chr20	56249519	56249520	149079	0.06640315	0	1	0	-	10.87	0	0.94
chr20	56344052	56344053	149085	0.5199743	0	1	0	-	19.12	0.68	0.52
chr20	56400212	56400213	149094	1.031143	0	1	0	+	19.82	2.04	0.42
chr20	56422653	56422654	149095	-0.3106665	0	1	0	-	2.14	0	0.31
chr20	56516215	56516216	149106	-0.3106665	0	1	0	-	4.47	0.17	0.1
chr20	56550800	56550801	149111	2.910297	1	1	0	+	18.4	1.7	1.46
chr20	56577693	56577694	149114	-0.2728471	1	1	0	-	8.82	0.51	0
chr20	56589759	56589760	149117	-0.3106665	0	1	0	-	1.3	0	0.31
chr20	56626718	56626719	149121	0.171221	0	1	1	+	5.8	0.17	0.42
chr20	56630345	56630346	149122	-0.2111412	1	1	0	+	2.96	0.17	0.31
chr20	56974576	56974577	149156	0.09404963	0	1	0	-	8.13	0.17	0.21
chr20	56995778	56995779	149161	0.2356208	0	1	0	+	8.4	0.34	0.1
chr20	57022546	57022547	149164	-0.3106665	0	1	0	-	1.18	0.17	0.31
chr20	57047461	57047462	149168	-0.3004936	1	1	0	-	0.97	0	0
chr20	57048452	57048453	149169	1.036671	0	1	0	-	12.02	1.02	0.94
chr20	57061491	57061492	149172	-0.3106665	0	1	0	-	4.77	0	0.21
chr20	57089804	57089805	149184	0.84843	0	1	0	+	18.7	2.04	2.08
chr20	57092274	57092275	149185	1.03265	0	1	0	+	15.35	0.85	2.08
chr20	57244766	57244767	149214	-0.3106665	1	1	0	+	1.51	0.17	0.21
chr20	57270361	57270362	149218	-0.3106665	0	1	0	-	1.45	0	0.1
chr20	57330076	57330077	149228	-0.3004936	0	1	1	-	3.47	0.68	0.31
chr20	57332181	57332182	149230	-0.3106665	0	1	0	+	0.33	0.34	0
chr20	57335623	57335624	149231	-0.3106665	0	1	0	-	2.3	0.17	0
chr20	57346580	57346581	149232	0.4022176	0	1	0	-	19.24	2.04	0.42
chr20	57353604	57353605	149235	-0.3106665	0	1	0	+	1.09	0	0
chr20	57381959	57381960	149237	4.110293	1	1	0	+	25.47	3.05	1.56
chr20	57389274	57389275	149240	-0.3035179	0	1	1	-	3.41	0.85	1.04
chr20	57400529	57400530	149245	-0.3106665	0	1	1	+	1.27	0	0.1
chr20	57415530	57415531	149256	-0.3106665	0	1	0	-	6.89	0	0.1
chr20	57426294	57426295	149259	-0.3106665	0	1	0	+	1.21	0	0.42
chr20	57434545	57434546	149261	-0.3004936	0	1	0	-	1.96	0	0
chr20	57435701	57435702	149262	-0.3106665	0	1	0	-	3.47	0	0.63
chr20	57466109	57466110	149268	-0.1236359	0	1	0	+	8.28	0.68	0.1
chr20	57473793	57473794	149269	-0.3015188	0	1	0	-	1.42	0.17	0
chr20	57495407	57495408	149274	3.958581	1	1	0	-	21.6	4.24	1.67
chr20	57498993	57498994	149275	-0.3106665	0	1	0	+	2.24	0	0
chr20	57509833	57509834	149277	-0.2813514	0	1	0	-	8.61	0.17	0
chr20	57514432	57514433	149279	-0.3004936	1	1	0	+	10.54	0.17	0.42
chr20	57525514	57525515	149281	-0.3106665	0	1	0	+	1.03	1.19	2.4
chr20	57526390	57526391	149290	-0.07960684	0	1	0	+	4.56	9.16	8.55
chr20	57545959	57545960	149300	-0.3106665	0	1	0	-	0.91	0	0.21
chr20	57574067	57574068	149306	-0.08977978	0	1	0	-	7.58	0.34	0.52
chr20	57583166	57583167	149310	-0.08429986	0	1	0	+	9.79	0.17	0.73
chr20	57591000	57591001	149312	-0.3106665	0	1	0	-	1.03	0.17	0.52
chr20	57594479	57594480	149314	1.453599	0	1	0	-	18.31	2.21	1.56
chr20	57597131	57597132	149315	1.33608	0	1	0	+	25.8	2.21	5.31
chr20	57609970	57609971	149322	-0.2701532	0	1	0	+	1.75	0.17	0.42
chr20	57622670	57622671	149327	0.8344748	1	1	0	+	9.18	0.68	1.04
chr20	57654458	57654459	149335	2.398958	1	1	0	+	16.55	2.89	1.88
chr20	57669508	57669509	149339	-0.3106665	0	1	0	-	0.69	0	0.21
chr20	57671808	57671809	149341	-0.3106665	0	1	0	+	1.21	0.34	0.1
chr20	57693524	57693525	149347	-0.3106665	0	1	0	+	2.57	0	0.1
chr20	57938881	57938882	149381	-0.3106665	0	1	1	-	0.88	0	0.1
chr20	58087443	58087444	149407	0.7066496	1	1	0	-	14.08	0.85	0.42
chr20	58155340	58155341	149415	-0.3106665	1	1	0	-	1	0	0
chr20	58179727	58179728	149420	2.66729	1	1	0	-	19.45	1.02	4.79
chr20	58192777	58192778	149423	1.026599	1	1	1	+	10.51	1.02	1.46
chr20	58210037	58210038	149427	2.861068	0	1	0	-	38.09	2.38	6.67
chr20	58234083	58234084	149431	5.880334	1	1	0	+	17.58	4.75	0.94
chr20	58237254	58237255	149432	1.765194	0	1	0	+	22.9	3.39	1.25
chr20	58246578	58246579	149433	-0.2913459	0	1	0	+	4.65	0	0.21
chr20	58298310	58298311	149437	-0.3106665	0	1	0	+	0.72	0	0
chr20	58378872	58378873	149442	-0.293345	1	1	0	-	3.75	0	0.1
chr20	58447965	58447966	149446	-0.1402875	0	1	0	-	13.8	0.68	0.42
chr20	58481670	58481671	149450	0.6867936	1	1	0	+	8.58	0.68	0.83
chr20	58703431	58703432	149486	0.1731852	0	1	0	-	5.86	0	0.21
chr20	58822392	58822393	149505	-0.2336895	0	1	0	+	3.69	0.17	0.31
chr20	58839601	58839602	149508	-0.3004936	0	1	0	-	4.32	0.17	0.42
chr20	58852868	58852869	149512	-0.3106665	0	1	0	-	0.91	0.17	0.42
chr20	58864580	58864581	149516	-0.3035179	0	1	0	+	4.95	0.17	0.1
chr20	58868891	58868892	149517	-0.3035179	0	1	0	+	2.96	0.17	0.1
chr20	58870462	58870463	149518	1.408631	0	1	1	+	14.41	1.7	0.94
chr20	58881189	58881190	149520	-0.1992996	0	1	1	-	8.58	0.17	0.31
chr20	58892393	58892394	149524	-0.3106665	0	1	0	+	1.24	0	0.42
chr20	58950784	58950785	149528	-0.3106665	0	1	0	+	1.3	0.17	0
chr20	59032664	59032665	149540	-0.3106665	0	1	0	+	0.94	0.17	0.42
chr20	59055469	59055470	149543	-0.3035179	0	1	0	+	2.66	0.17	0.21
chr20	59082472	59082473	149544	-0.2963694	0	1	0	-	1.3	1.53	0
chr20	59088021	59088022	149545	1.542174	0	1	0	+	20.15	4.07	0.83
chr20	59207945	59207946	149550	0.2201041	0	1	0	-	8.07	0.17	0.73
chr20	59222685	59222686	149553	0.7751207	1	1	0	-	19.39	1.53	2.08
chr20	59403890	59403891	149568	3.929923	1	1	0	-	19.94	1.02	2.29
chr20	59412973	59412974	149571	-0.3106665	0	1	0	-	0.94	0	0
chr20	59428613	59428614	149573	-0.1336304	0	1	0	+	2.02	0.34	0.21
chr20	59439431	59439432	149574	-0.2904991	0	1	0	+	1.21	0.17	0.21
chr20	59515830	59515831	149585	0.6215437	1	1	0	+	10.51	2.89	0.63
chr20	59519613	59519614	149586	4.157438	1	1	0	-	7.04	1.7	1.56
chr20	59525690	59525691	149587	1.239074	1	1	0	-	12.75	2.55	1.77
chr20	59526990	59526991	149588	-0.2813514	0	1	0	-	3.23	0.17	0.21
chr20	59531525	59531526	149590	-0.3106665	0	1	0	+	0.94	0.17	0
chr20	59560775	59560776	149593	0.2286814	0	1	0	+	6.92	0.68	0.52
chr20	59571720	59571721	149596	4.360795	0	1	0	+	14.5	2.21	4.27
chr20	59598829	59598830	149602	2.44872	0	1	0	+	11.09	1.02	1.46
chr20	59744252	59744253	149623	-0.2913459	0	1	0	+	1.06	0	0.1
chr20	59751277	59751278	149626	0.4726869	0	1	0	-	9.61	1.19	0.94
chr20	59770403	59770404	149633	-0.2610055	0	1	0	+	1.72	0	0.21
chr20	59783237	59783238	149636	0.6518391	1	1	0	+	11.12	0.85	0.42
chr20	59850231	59850232	149643	0.09611854	1	1	0	-	7.61	2.89	0.21
chr20	59934173	59934174	149645	0.6417112	0	1	0	+	16.4	1.7	4.06
chr20	59940363	59940364	149647	-0.3015188	0	1	0	-	1.21	0.68	1.67
chr20	59949295	59949296	149648	-0.2168594	0	1	0	+	16.07	0.85	0.31
chr20	59955403	59955404	149649	-0.2943702	0	1	0	-	4.59	0.34	0
chr20	59986034	59986035	149650	-0.2803262	0	1	0	+	1.66	0.34	0.21
chr20	60010457	60010458	149656	-0.2129883	0	1	0	-	2.08	0	0.52
chr20	60050380	60050381	149661	-0.2398129	0	1	0	-	0.82	0.17	0
chr20	60057567	60057568	149663	0.8936363	0	1	0	+	9.3	1.36	0.83
chr20	60137844	60137845	149673	0.07541475	0	1	0	+	2.21	0.34	0.21
chr20	60211274	60211275	149682	1.643061	0	1	0	+	12.81	1.36	0.52
chr20	60225143	60225144	149684	0.3782231	0	1	1	+	3.69	0.51	0.52
chr20	60263191	60263192	149688	2.498949	0	1	0	-	7.52	0.85	0.83
chr20	60718937	60718938	149730	-0.2213141	0	1	0	+	1.06	0	0
chr20	60852014	60852015	149738	-0.1799789	0	1	0	+	2.11	0.17	0.21
chr20	61044719	61044720	149755	-0.14249	0	1	0	+	0.79	0.51	0.1
chr20	61120835	61120836	149771	-0.2701532	0	1	1	-	4.8	0.34	0.63
chr20	61229331	61229332	149784	3.049304	0	1	0	-	13.5	1.7	0.83
chr20	61263283	61263284	149794	2.770797	0	1	1	-	10.87	1.19	1.15
chr20	61350739	61350740	149804	-0.2803262	0	1	0	-	1.75	0	0.1
chr20	61480300	61480301	149822	-0.2701532	0	1	0	-	1.54	0.17	0.1
chr20	61560597	61560598	149836	-0.07878492	1	1	1	-	3.9	0	0.21
chr20	61599154	61599155	149845	-0.2499858	0	1	0	+	2.72	0	0
chr20	61724647	61724648	149883	-0.2904991	0	1	0	+	3.26	0	0.1
chr20	61797485	61797486	149901	-0.3106665	0	1	0	-	1	0	0
chr20	62011004	62011005	149966	-0.2731776	0	1	0	+	18.22	0.34	0.21
chr20	62134105	62134106	149997	-0.3106665	0	1	0	+	1.24	0.51	0
chr20	62137009	62137010	149999	-0.2323338	0	1	0	-	16.52	0.34	0.31
chr20	62141915	62141916	150000	-0.3106665	0	1	0	-	7.43	0	0.21
chr20	62157098	62157099	150006	0.6321632	0	1	0	-	15.98	0.68	1.98
chr20	62194540	62194541	150013	-0.3106665	0	1	0	+	2.36	0	0.1
chr20	62209616	62209617	150016	-0.3004936	0	1	0	-	3.72	0	0.21
chr20	62214278	62214279	150020	-0.3106665	0	1	0	-	1.09	0	0.31
chr20	62238769	62238770	150030	-0.3106665	0	1	0	+	1.3	0.34	0.42
chr20	62260577	62260578	150034	-0.2742028	0	1	0	-	4.47	0	0.31
chr20	62302737	62302738	150042	0.4951139	1	1	0	+	20.63	7.3	12.3
chr20	62364296	62364297	150070	-0.3106665	0	1	0	-	1.3	0	0.21
chr20	62369039	62369040	150075	-0.2711784	0	1	0	-	7.55	0.17	0.73
chr20	62375693	62375694	150078	-0.3106665	0	1	0	-	1.06	0.17	0.21
chr20	62382900	62382901	150081	2.047584	1	1	1	-	22.32	1.36	1.56
chr20	62389090	62389091	150082	-0.3106665	0	1	0	+	2.11	0.34	0.1
chr20	62395767	62395768	150084	-0.3106665	0	1	0	+	1.42	0	0.52
chr20	62405469	62405470	150093	-0.2009682	1	1	0	-	4.65	0.17	0.42
chr20	62407688	62407689	150095	-0.3035179	0	1	0	-	2.27	0.51	2.08
chr20	62410353	62410354	150097	-0.1504605	0	1	0	+	19.09	0	0.31
chr20	62414294	62414295	150103	-0.3004936	0	1	0	-	1.93	0	0.1
chr20	62478322	62478323	150126	-0.3035179	1	1	0	+	10.33	0	0.31
chr20	62489217	62489218	150132	-0.3106665	0	1	1	+	1.9	0	0.21
chr20	62496668	62496669	150140	-0.2075084	0	1	0	+	18.52	1.7	2.29
chr20	62500350	62500351	150142	1.197961	0	1	0	+	17.55	2.38	3.65
chr20	62516448	62516449	150153	-0.1116159	0	1	0	+	13.38	0.34	1.35
chr20	62537885	62537886	150163	-0.3106665	0	1	0	+	1	0.17	0.31
chr20	62540706	62540707	150164	-0.154823	0	1	0	-	9.76	0.17	0.1
chr20	62549716	62549717	150166	-0.3106665	0	1	1	+	2.33	0	0.21
chr20	62572212	62572213	150178	-0.3035179	0	1	0	-	9.33	0	0.1
chr20	62578513	62578514	150181	-0.3035179	0	1	0	-	2.14	0	0.1
chr20	62583644	62583645	150182	-0.3106665	0	1	0	-	1.21	0	0
chr20	62616947	62616948	150189	-0.2904991	0	1	0	+	16.22	1.7	1.46
chr20	62624581	62624582	150193	-0.3106665	1	1	0	+	1.78	0	0.1
chr20	62668690	62668691	150215	1.13274	0	1	0	+	16.31	1.53	1.88
chr20	62689038	62689039	150220	-0.3106665	0	1	0	+	2.21	0.17	0.52
chr20	62694290	62694291	150222	-0.2398129	0	1	0	+	4.74	0.34	0.1
chr20	62708057	62708058	150228	-0.1354775	0	1	0	-	2.69	0.17	0.21
chr20	62740612	62740613	150235	-0.3106665	0	1	0	-	1.18	0	0.21
chr20	62779115	62779116	150243	-0.3106665	0	1	0	+	1.15	0	0.31
chr20	62782704	62782705	150246	-0.3004936	0	1	0	-	1.99	0.34	0.21
chr20	62791662	62791663	150247	1.157889	0	1	0	-	22.96	2.21	3.02
chr20	62804534	62804535	150253	-0.3106665	0	1	0	+	1.15	0.17	0.42
chr20	62808456	62808457	150255	5.777467	0	1	0	-	21.66	2.38	1.67
chr20	62822952	62822953	150268	-0.2255157	0	1	0	+	18.73	2.72	2.08
chr20	62847686	62847687	150274	-0.2731776	0	1	0	-	6.16	0	0
chr20	62873839	62873840	150278	-0.2121664	1	1	0	+	15.38	2.38	1.67
chr20	62893963	62893964	150284	-0.2803262	1	1	0	-	2.24	0	0.63
chr20	62900429	62900430	150287	0.672185	0	1	0	+	19.6	0.34	1.77
chr20	62907571	62907572	150290	0.4496852	0	1	0	+	11.63	0.68	0.31
chr20	62921371	62921372	150291	-0.1288204	0	1	0	-	7.64	2.38	0.63
chr20	62926529	62926530	150292	-0.1284459	0	1	0	-	5.11	1.36	3.75
chr20	62965461	62965462	150306	-0.3106665	0	1	0	+	1	0.34	0.31
chr20	62972485	62972486	150309	1.392398	0	1	0	+	21.12	1.7	1.77
chr20	62974467	62974468	150310	-0.3004936	0	1	0	+	3.84	0.34	0.1
chr20	63009244	63009245	150319	1.876678	0	1	0	-	22.23	1.87	2.19
chr20	63056607	63056608	150332	0.8120591	0	1	0	+	20.51	1.02	2.4
chr20	63130276	63130277	150356	-0.3106665	0	1	0	+	0.54	0.17	0.1
chr20	63172992	63172993	150375	-0.3035179	0	1	0	+	4.5	0.17	0.21
chr20	63179458	63179459	150381	-0.2701532	0	1	0	-	11.69	0	0.21
chr20	63183524	63183525	150383	3.111889	1	1	0	+	17.1	0.51	2.5
chr20	63215250	63215251	150389	-0.3004936	0	1	0	-	9.97	0	0.31
chr20	63218893	63218894	150392	-0.2904991	0	1	0	+	3.11	0.17	0.1
chr20	63223534	63223535	150395	1.162647	0	1	0	+	16.16	1.7	0.94
chr20	63224786	63224787	150397	-0.3106665	0	1	0	+	1.93	0.17	0.63
chr20	63231031	63231032	150399	-0.2408381	0	1	0	-	4.35	0.17	0.42
chr20	63238681	63238682	150402	-0.3004936	0	1	0	+	3.5	0	0.1
chr20	63251561	63251562	150406	-0.2223393	1	1	0	-	12.32	1.02	0.42
chr20	63278757	63278758	150418	-0.3106665	0	1	0	+	0.97	0	0
chr20	63291422	63291423	150424	0.8275893	1	1	0	-	14.59	1.36	3.65
chr20	63295540	63295541	150426	-0.3035179	0	1	1	-	2.51	0	0
chr20	63309692	63309693	150431	1.470038	0	1	0	+	15.86	0.68	1.35
chr20	63323450	63323451	150437	-0.2599803	0	1	0	-	3.11	0	0.1
chr20	63382008	63382009	150475	0.3911814	1	1	1	-	16.1	1.53	1.56
chr20	63484013	63484014	150526	-0.3015188	0	1	0	-	4.74	0	0.1
chr20	63496280	63496281	150534	1.440246	0	1	0	+	17.85	1.7	3.23
chr20	63499193	63499194	150536	-0.3106665	0	1	0	+	1.93	0.51	0.73
chr20	63520229	63520230	150541	-0.3106665	0	1	0	-	3.66	0.17	0.52
chr20	63521216	63521217	150542	-0.3106665	0	1	0	-	2.57	0	0.21
chr20	63538083	63538084	150548	3.26222	1	1	0	+	31.08	3.39	6.88
chr20	63573076	63573077	150566	-0.3106665	0	1	0	-	2.33	0.17	0.21
chr20	63580950	63580951	150570	-0.3015188	0	1	0	-	6.68	0	0.21
chr20	63614394	63614395	150578	-0.192151	1	1	0	+	12.48	0.17	0.1
chr20	63642197	63642198	150585	-0.2803262	0	1	0	-	4.62	0	2.29
chr20	63652836	63652837	150588	-0.3106665	0	1	0	-	3.38	0	0.52
chr20	63706946	63706947	150608	-0.2408381	1	1	0	+	18.64	0.17	0.21
chr20	63740957	63740958	150618	-0.3106665	0	1	0	-	1.93	0.34	1.04
chr20	63752614	63752615	150638	-0.3106665	0	1	0	-	1.42	0	0
chr20	63775318	63775319	150640	-0.2813514	0	1	0	+	1.54	0.34	0.73
chr20	63778983	63778984	150642	-0.3106665	0	1	0	+	3.17	0.34	0.1
chr20	63809465	63809466	150654	-0.3004936	0	1	0	-	0.72	0.17	0
chr20	63819857	63819858	150657	-0.2528317	0	1	0	+	5.11	0.34	0
chr20	63835199	63835200	150663	-0.3106665	0	1	0	-	0.54	0	0.52
chr20	63859122	63859123	150670	-0.3004936	0	1	0	-	7.19	0.17	0.52
chr20	63909819	63909820	150680	1.118544	0	1	1	+	18.76	0.51	0.21
chr20	63934529	63934530	150685	-0.009330908	1	1	0	+	7.46	0	0
chr20	63949325	63949326	150693	-0.2103193	0	1	0	+	5.59	0.51	1.04
chr20	63955660	63955661	150695	-0.3106665	0	1	0	-	5.59	0.17	0.42
chr20	63974061	63974062	150705	4.430361	0	1	0	-	34.95	2.04	4.79
chr20	63980975	63980976	150709	0.07555088	0	1	0	+	24.68	2.38	2.61
chr20	64039147	64039148	150722	0.3218318	1	1	0	+	21.9	1.36	1.77
chr20	64049282	64049283	150729	-0.3004936	0	1	0	-	1.3	0.17	0.42
chr20	64050673	64050674	150732	-0.3004936	0	1	0	-	3.05	0.51	0.94
chr20	64054635	64054636	150734	-0.3106665	0	1	0	+	0.79	0.51	0.21
chr20	64057949	64057950	150736	1.686702	0	1	1	-	22.63	0.85	2.61
chr20	64069891	64069892	150739	0.6952555	1	1	0	-	14.59	0.68	1.04
chr20	64082440	64082441	150745	-0.3106665	0	1	0	-	2.05	0	0.21
chr20	64083654	64083655	150748	-0.2243385	0	1	0	+	18.61	0.68	0.52
chr20	64285901	64285902	150799	1.701515	1	1	0	+	47.46	12.9	19.49
chr20	64316850	64316851	150810	-0.2599803	0	1	1	+	13.87	0.51	0.63
chr21	5123764	5123765	150952	-0.2833505	1	1	0	+	0.97	0	0.1
chr21	5147878	5147879	150964	1.688025	0	1	0	-	1.93	0.17	0
chr21	6374093	6374094	151054	-0.3106665	0	1	0	-	1.45	1.36	0.73
chr21	6509071	6509072	151073	0.4728488	1	1	0	-	7.37	0.68	0.31
chr21	6530847	6530848	151075	-0.3106665	0	1	0	+	0.57	0	0
chr21	7798710	7798711	151151	1.185524	1	1	1	+	1.27	0	0.21
chr21	8696130	8696131	151215	-0.3106665	0	1	0	-	3.9	0.17	0
chr21	9018336	9018337	151233	0.5704381	0	1	0	-	2.24	0	0.31
chr21	9070832	9070833	151243	1.313109	1	1	0	-	1.84	0.17	0.1
chr21	9292548	9292549	151254	-0.3106665	0	1	0	-	2.11	0	0
chr21	9769317	9769318	151284	-0.2306651	0	1	0	+	4.35	0.17	0.21
